codice_tipologia,nome,macro_categoria,denominazione,[soggetto],[formato],formato,titolo,[titolo prodotto],nome2,[nome produttore],codice_licenza_app,codice_licenza_app2,denominazione2,[nome licenza],rilevanza,descrizione,codice_localizzazione,comune,provincia,regione,lat,lon
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,IBM DB2,Db2,Protesica,Protesica,ULSS 13,ULSS 13,2199,2199,Sviluppo interno,Sviluppo interno,1,Autorizzazione ausili,4074,Mirano,VE,Veneto,45.495,12.1159
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,SQL server 2008 r2 express,PROTEUS,Proteus,Consulenti Libero Professionisti,Consulenti Libero Professionisti,1078,1078,Licenza d'uso,Licenza d'uso,1,Cartella clinica in uso ai Ser.T Aziendali,7154,Teramo,TE,Abruzzo,42.6611,13.6987
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,Sqlserver,Proteus,Proteus,Infocert,Infocert,1078,1078,Licenza d'uso,Licenza d'uso,1,Gestione Protocollo,3325,Imola,BO,Emilia Romagna,44.36,11.7124
L8,"Aziende Ospedaliere, Aziende Ospedaliere Universitarie, Policlinici e Istituti di Ricovero e Cura a Carattere Scientifico Pubblici",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Comunicazioni,Comunicazioni,Sql Server,Sql server,Proteus,Proteus,Infocert Spa,Infocert,1078,1078,Licenza d'uso,Licenza d'uso,1,Strumento per la protocollazione dei documenti aziendali.,4954,Parma,PR,Emilia Romagna,44.7993,10.3382
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,Sql Server,RDBMS Microsoft SQLServer,Proteus,Proteus,Regione Abruzzo,Regione Abruzzo,1078,1078,Licenza d'uso,Licenza d'uso,1,Pazienti Ser.T.,3402,L'Aquila,AQ,Abruzzo,42.3498,13.3995
L7,Aziende Sanitarie Locali,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Salute,Salute,MySql,Mysql,Registro Tumori,Registro tumori,ASL Milano 1,ASL Milano 1,1965,1965,Riuso,Riuso,1,Registro Tumori,2433,Cremona,CR,Lombardia,45.1332,10.0227
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica srl,Cba informatica,1083,1083,Licenza d’uso,Licenza d'uso,3,software per la tracciabilità del flusso documentale in partenza e in arrivo,2342,Cornedo Vicentino,VI,Veneto,45.6151,11.3376
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Altro: gestione amministrativa,Gestione amministrativa,Firebird,Firebird,Protocollo,Protocollo,Cba informatica srl,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,7,Gestione corrispondenza entrata/uscita,7538,Valdobbiadene,TV,Veneto,45.9013,11.9959
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica srl,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,3,Gestione della corrispondenza in entrata ed in uscita,3761,Malcesine,VR,Veneto,45.7642,10.8101
C7,"Enti Pubblici Produttori di Servizi Assistenziali, Ricreativi e Culturali",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,7854,Villafalletto,CN,Piemonte,44.5417,7.53548
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,3303,Guastalla,RE,Emilia Romagna,44.9212,10.6544
C7,"Enti Pubblici Produttori di Servizi Assistenziali, Ricreativi e Culturali",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,4618,Nole,TO,Piemonte,45.2434,7.57421
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,3326,Imperia,IM,Liguria,43.8906,8.03467
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,4751,Orgiano,VI,Veneto,45.3513,11.4617
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,4086,Modena,MO,Emilia Romagna,44.6488,10.9201
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,4263,Montebello Vicentino,VI,Veneto,45.4595,11.3852
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,7192,Tesero,TN,Trentino Alto Adige,46.2896,11.508
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,4914,Palmanova,UD,Friuli Venezia Giulia,45.9094,13.3057
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,6606,Sarego,VI,Veneto,45.4078,11.4055
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,7529,Valdagno,VI,Veneto,45.6448,11.3025
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,5197,Pieve Di Teco,IM,Liguria,44.0466,7.91499
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,3,Gestione della corrispondenza in entrata ed in uscita,2449,Crocetta Del Montello,TV,Veneto,45.8296,12.0339
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,6420,Sandrigo,VI,Veneto,45.657,11.6025
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,3,Gestione della corrispondenza in entrata ed in uscita,4264,Montebelluna,TV,Veneto,45.7755,12.044
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,6142,San Felice Sul Panaro,MO,Emilia Romagna,44.8459,11.1403
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,5239,Piove Di Sacco,PD,Veneto,45.2969,12.035
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,2243,Cologna Veneta,VR,Veneto,45.3089,11.3796
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,563,Bassano Del Grappa,VI,Veneto,45.7657,11.7273
C7,"Enti Pubblici Produttori di Servizi Assistenziali, Ricreativi e Culturali",ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,7803,Vigone,TO,Piemonte,44.8431,7.49561
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,883,Breganze,VI,Veneto,45.7082,11.5575
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della Corrispondenza in entrata ed in uscita,4193,Montagnana,PD,Veneto,45.2348,11.468
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,5936,Rossano Veneto,VI,Veneto,45.7034,11.8002
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,2703,Farra Di Soligo,TV,Veneto,45.9068,12.1297
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,3,Gestione della corrispondenza in entrata e in uscita,2349,Cornuda,TV,Veneto,45.8307,12.0053
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,4280,Montecchio Maggiore,VI,Veneto,45.498,11.4213
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,2186,Codigoro,FE,Emilia Romagna,44.83,12.107
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Software per la gestione della corrispondenza in entrata e in uscita,4311,Monteforte D'Alpone,VR,Veneto,45.4252,11.2903
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,5965,Rovigo,RO,Veneto,45.0698,11.7902
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,7772,Vidor,TV,Veneto,45.8615,12.0387
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,1451,Casale Di Scodosia,PD,Veneto,45.1886,11.4644
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,5706,Rio Saliceto,RE,Emilia Romagna,44.8106,10.8044
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,369,Arzignano,VI,Veneto,45.5223,11.3342
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,7978,Volpago Del Montello,TV,Veneto,45.778,12.1269
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,2135,Cittadella,PD,Veneto,45.6488,11.7836
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,4086,Modena,MO,Emilia Romagna,44.6488,10.9201
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,5377,Pontelongo,PD,Veneto,45.2537,12.0278
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,5192,Pieve Di Bono,TN,Trentino Alto Adige,45.94,10.6395
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,1319,Caprino Veronese,VR,Veneto,45.6062,10.7948
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,2252,Colorno,PR,Emilia Romagna,44.9319,10.3777
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,3774,Malo,VI,Veneto,45.6554,11.3977
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,5194,Pieve Di Cento,BO,Emilia Romagna,44.7149,11.3041
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,3,"Registrazione della corrispondenza in entrata e uscita, rintracciabilità dei documenti.",7760,Vicenza,VI,Veneto,45.5455,11.5354
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,1404,Carpi,MO,Emilia Romagna,44.7839,10.8797
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,7470,Udine,UD,Friuli Venezia Giulia,46.0711,13.2346
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,2595,Dro,TN,Trentino Alto Adige,45.9604,10.9102
L34,Aziende Pubbliche di Servizi alla Persona,ASL/Aziende ospedaliere/Istituti di ricovero/Servizi alla persona,Bilancio,Bilancio,Firebird,Firebird,Protocollo,Protocollo,Cba informatica s.r.l.,Cba informatica,1078,1078,Licenza d'uso,Licenza d'uso,2,Gestione della corrispondenza in entrata ed in uscita,5007,Pederobba,TV,Veneto,45.8744,11.9483
