codice_tipologia,provincia,regione,soggetto,formato,prodotto,produttore
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Ordini fornitori,Cba informatica
L34,MB,Lombardia,Bilancio,Firebird,Ordini fornitori,Cba informatica
L34,FE,Emilia Romagna,Bilancio,Firebord,Ordini fornitori,Cba informatica
L7,TR,Umbria,Salute,Microsoft SQL Server,Organizer,Esaote
L7,BI,Piemonte,Salute,Microsoft SQL Server,Ormaweb,Dedalus
L8,MN,Lombardia,Salute,Oracle,Ormaweb,Dedalus
L7,LU,Toscana,Salute,Oracle,Ormaweb,Dedalus
L8,CO,Lombardia,Salute,Oracle,Ormaweb,Dedalus
L7,PI,Toscana,Salute,Oracle,Ormaweb,Dedalus
L8,CO,Lombardia,Salute,Oracle,Ormaweb,Dedalus
L8,CO,Lombardia,Salute,Oracle,Ormaweb,Dedalus
L8,TR,Umbria,Salute,Microsoft SQL Server,Ormaweb,Dedalus
L7,PG,Umbria,Salute,Oracle,Ormaweb,Dedalus
L7,PI,Toscana,Salute,Oracle,Ormawin,Dedalus
L7,BO,Emilia Romagna,Salute,Oracle,Ormawin,Dedalus
L8,TR,Umbria,Salute,Microsoft SQL Server,Ormawin,Dedalus
L8,TR,Umbria,Salute,Microsoft SQL Server,Orto Socc,Cannata Andrea
L8,BO,Emilia Romagna,Bilancio,Oracle,Oslo,Oslo
L7,PG,Umbria,Salute,Oracle,Oslo,OSLO Olivetti Sanità Lombardia
L8,BG,Lombardia,Salute,Oracle,Oslo,Oslo srl
L34,VE,Veneto,"Altro: Informazioni relative agli ospiti dati anagrafici ospite, familiari,o tutori",Microsoft SQL Server,Ospiti,SoftwareUno
L8,SO,Lombardia,Sicurezza,Mysql,Ossec,Nordcom Spa Milano
L8,BS,Lombardia,Salute,Oracle,Pacs,Agfa
L8,BO,Emilia Romagna,Salute,Oracle,Pacs,Carestream
L8,BO,Emilia Romagna,Salute,Oracle,Pacs,Carestream
L7,SV,Liguria,Salute,Oracle,Pacs,Carestream
L8,BO,Emilia Romagna,Salute,Oracle,Pacs,Carestream
L8,BO,Emilia Romagna,Salute,Oracle,Pacs,Carestream
L8,BO,Emilia Romagna,Salute,Oracle,Pacs,Carestream
L8,MN,Lombardia,Salute,Oracle,Pacs,Siemens
L7,RO,Veneto,Salute,Oracle,Pagamenti ON LINE,Insiel mercato
L7,MN,Lombardia,Salute,Firebird,Papiro,STUDIOSOFT INFORMATICA S.r.l.
L8,PR,Emilia Romagna,Salute,Microsoft SQL Server,Parma 5.7,Instrumentation Laboratory S.p.a.
L7,AL,Piemonte,Salute,Oracle,Partitura,Dedalus
L7,FE,Emilia Romagna,Salute,Oracle,PATENTI SPECIALI,Engineering
L7,LO,Lombardia,Salute,Fox pro,Pathwins,K2 Informatica
L34,BO,Emilia Romagna,Trasparenza,"Mysql, XML",PAtrasparente - Modulo AVCP L. 190/2012,Mediaconsult
L34,MB,Lombardia,Trasparenza,"Mysql, XML",Patrasparente-modulo AVCP Legge 190/2012,Mediaconsult
L8,BA,Puglia,Salute,Microsoft SQL Server,PBM - CPM - Sole 24 Ore,Sole 24 Ore
L7,BI,Piemonte,Salute,Microsoft SQL Server,PD,Healtware
L8,PR,Emilia Romagna,Salute,Mysql,PDT,CSAmed
L7,LO,Lombardia,Documentale,Raman,PECmanager,Archiflow
L8,GE,Liguria,Salute,Shared Folders,PEDCATH,Scientifica Software Solutions
L7,LU,Toscana,Salute,Oracle,PELLICANO,Mesis
L8,CR,Lombardia,Salute,Mysql,Pensioni,Inpdap
L8,TR,Umbria,Salute,MSDE,PensioniS7,Inps
L34,PD,Veneto,Previdenza e assistenza,Microsoft SQL Server,PensioniS7,Inpdap
L7,CI,Sardegna,Salute,Microsoft SQL Server,PensioniS7,Inpdap
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Microsoft SQL Server,PENSIONI S7 EURO,Inps
L7,AL,Piemonte,Salute,Oracle,Pentagramma,Dedalus
L7,SV,Liguria,Salute,Oracle,Persweb,Engineering
L7,PI,Toscana,Salute,Oracle,PFA,Data processing
L7,BS,Lombardia,Bilancio,Sql,PGP,Gruppo SE.CO.GES
L7,BZ,Trentino Alto Adige,Salute,Oracle,PHI_AMB,Insiel mercato
L7,VE,Veneto,Salute,Microsoft SQL Server,Phones,Infomaster
L34,PC,Emilia Romagna,Salute,Microsoft SQL Server,Pianificazione e gestione delle terapie,Esakon snc
L7,TO,Piemonte,Salute,Oracle,Piani terapeutici,ASL TO5
L7,BS,Lombardia,Salute,Oracle,Piani terapeutici,Digital Solution Provider
L7,MI,Lombardia,Salute,Mysql,Piani terapeutici,PGMD Consulting
L7,VA,Lombardia,Salute,Oracle,Piani Terapeutici MMG,Oslo srl
L7,BO,Emilia Romagna,Salute,Oracle,Pianta Organica,Infoline
C7,FI,Toscana,Editoria,"Mysql, Linux, Apache, PHP",Piattaforma One Publishing di Softec Spa,Softec S.p.A. http://www.softecspa.com P.IVA 01309040473
L8,VA,Lombardia,Salute,Microsoft access,Piccolo Principe,Dedalus
L8,PR,Emilia Romagna,Salute,Oracle,PIESSE,CBIM
L8,PR,Emilia Romagna,Salute,Oracle,PITER,Delta informatica
L8,PR,Emilia Romagna,Infrastrutture,Microsoft SQL Server,Plans Manager,Infor srl
L7,MI,Lombardia,Salute,Sql,PLS Flussi,ASL Milano
L8,CO,Lombardia,Salute,Mysql,Plus 1.0 Fisiopatologia della Riproduzione Umana,CED Azienda Ospedaliera Sant'Anna
L7,BS,Lombardia,Salute,Oracle,Polaris,Elco
L7,BS,Lombardia,Salute,Oracle,Polaris,Elco
L7,BS,Lombardia,Salute,Oracle,Polaris,Elco
L7,BO,Emilia Romagna,Salute,Oracle,Polaris,Elco
L7,SV,Liguria,Salute,Oracle,Polaris,Elco
L7,FE,Emilia Romagna,Salute,Oracle,Polaris/Screening Mammella,Elco
L7,VA,Lombardia,Salute,Microsoft SQL Server,Portale Antinfluenzali,ASL Varese
L7,VA,Lombardia,Salute,Microsoft SQL Server,Portale CardioCelebroVascolare,ASL Varese
L7,AQ,Abruzzo,Trasparenza,Oracle,Portale Formazione,NBS
L7,AQ,Abruzzo,Bilancio,Oracle,Portale Fornitori,Engineering
L7,PG,Umbria,Salute,Microsoft SQL Server,Portale Internet Aziendale,Città in internet
L7,RM,Lazio,Infrastrutture,Mysql,Portale Intranet,Drupal (volontari)
L7,AQ,Abruzzo,Salute,Oracle,Portale Notifiche,Edinext
L7,VA,Lombardia,Salute,Microsoft SQL Server,Portale PapTest,ASL Varese
L34,RA,Emilia Romagna,Lavoro,Firebird,PORTALE PERSONALE WEB,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,PORTALE PERSONALE WEB,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,PORTALE PERSONALE WEB,Cba informatica
L34,VI,Veneto,Lavoro,Firebird,PORTALE PERSONALE WEB,Cba informatica
L7,RO,Veneto,Salute,Oracle,Portale referti,Insiel mercato
L7,AQ,Abruzzo,Salute,Oracle,Portale referti,Noemalife
L8,BS,Lombardia,Salute,DBMS SAS,Portale SAS,Santer Reply
L7,MI,Lombardia,Salute,Sql,Portale SPP,Softlab
L7,AQ,Abruzzo,Salute,Mysql,Portale TaleteWeb,Equipe
L7,AQ,Abruzzo,Salute,Oracle,Portale Visite Fiscali,Caribel Programmazione
L34,RE,Emilia Romagna,Lavoro,Firebird,Portale web,Cba informatica
L34,BO,Emilia Romagna,Trasparenza,In out sourcing,Portale web,Mt Graphic Studio di Tassoni Manuel
L8,VA,Lombardia,Salute,Oracle,Powerlab,Noemalife
L8,PV,Lombardia,Salute,Oracle,Powerlab,Noemalife
L8,VA,Lombardia,Salute,Oracle,Powerlab,Noemalife
L8,BS,Lombardia,Salute,Oracle,Powerlab,Noemalife
L8,VA,Lombardia,Salute,Oracle,Powerlab,Noemalife
L8,VA,Lombardia,Salute,Oracle,Powerlab,Noemalife
L8,BA,Puglia,Salute,Oracle,Powerlab,Noemalife
L8,BA,Puglia,Salute,Oracle,Powerlab,Noemalife
L8,BA,Puglia,Salute,Oracle,Powerlab,Noemalife
L8,BA,Puglia,Salute,Oracle,Powerlab,Noemalife
L8,SO,Lombardia,Salute,Oracle,Powerlab,Noemalife
L8,SO,Lombardia,Altro: gestione servizi alberghieri,Oracle,Prandium,AXIOS Informatica S.r.l.
L7,TR,Umbria,Salute,Mysql,Pratiche,Ylios S.r.l.
L7,PI,Toscana,Comunicazioni,Oracle,PraticheWeb,Project
L7,SV,Liguria,Salute,Oracle,PRESTAZIONI,ASL2
L7,SV,Liguria,Salute,Oracle,PREV,Dedalus
L8,CO,Lombardia,Salute,Microsoft SQL Server,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,CO,Lombardia,Salute,Oracle,Priamo,BCS srl
L8,SO,Lombardia,Salute,Oracle,Priamo,BCS srl
L7,TO,Piemonte,Salute,Postgresql,P@RIS,ATSMED s.r.l.
L8,BO,Emilia Romagna,Salute,Oracle,Procedura Ordini,Hidex
L8,BO,Emilia Romagna,Salute,Oracle,Procedura Ordini,Hidex
L8,BO,Emilia Romagna,Bilancio,Oracle,Procedura ordini Hidex,Hidex
L7,TR,Umbria,Salute,Oracle,Procedure EID Sociale Usl Umbria2,EID
L7,RM,Lazio,Sistema Gestione Protocollo aziendale,Mysql,Progenius,Segesta S.R.L.
L7,AL,Piemonte,Salute,Postgresql,Prometeo,Siemens
L8,TR,Umbria,Salute,Microsoft SQL Server,Pronto Socc,Cannata Andrea
L8,MN,Lombardia,Salute,Oracle,Pronto Soccorso,Data processing
L7,AL,Piemonte,Salute,Microsoft SQL Server,Prosafe,Istituto Mario Negri
L7,VE,Veneto,Salute,Db2,Protesica,ULSS 13
L7,TE,Abruzzo,Salute,SQL server 2008 r2 express,Proteus,Consulenti Libero Professionisti
L7,BO,Emilia Romagna,Salute,Microsoft SQL Server,Proteus,Infocert
L8,PR,Emilia Romagna,Comunicazioni,Microsoft SQL Server,Proteus,Infocert
L7,AQ,Abruzzo,Salute,Microsoft SQL Server,Proteus,Regione Abruzzo
L7,CR,Lombardia,Salute,Mysql,Registro Tumori,ASL Milano 1
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TV,Veneto,Altro: gestione amministrativa,Firebird,Protocollo,Cba informatica
L34,VR,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
C7,CN,Piemonte,Bilancio,Firebird,Protocollo,Cba informatica
L34,RE,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
C7,TO,Piemonte,Bilancio,Firebird,Protocollo,Cba informatica
L34,IM,Liguria,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,MO,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,UD,Friuli Venezia Giulia,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,IM,Liguria,Bilancio,Firebird,Protocollo,Cba informatica
L34,TV,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TV,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,MO,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,PD,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,VR,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
C7,TO,Piemonte,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,PD,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TV,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TV,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,FE,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,VR,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,RO,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TV,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,PD,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,RE,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TV,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,PD,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,MO,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,PD,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,VR,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,PR,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,BO,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,MO,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,UD,Friuli Venezia Giulia,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,TV,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,BZ,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,UD,Friuli Venezia Giulia,Bilancio,Firebird,Protocollo,Cba informatica
L34,PD,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
C7,PD,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,BO,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,PD,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,VE,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
C7,TO,Piemonte,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Trasparenza,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,VR,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,VI,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,TV,Veneto,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,FC,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,PN,Friuli Venezia Giulia,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,RA,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,PR,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,MB,Lombardia,Bilancio,Firebird,Protocollo,Cba informatica
L34,RE,Emilia Romagna,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,Protocollo,Cba informatica
L34,FE,Emilia Romagna,Bilancio,Firebord,Protocollo,Cba informatica
L7,RO,Veneto,Documentazione / Postale,Oracle,Protocollo,Cbt
L7,AL,Piemonte,Salute,Microsoft SQL Server,Psweb,Dedalus
L34,TN,Trentino Alto Adige,Gestionale,Firebird,Protocollo,Informatica trentina
L7,PI,Toscana,Comunicazioni,Oracle,Protocollo,Project
L7,PI,Toscana,Comunicazioni,Oracle,Protocollo,Project
L7,LU,Toscana,Comunicazioni,Oracle,Protocollo,Project
L7,MI,Lombardia,Salute,Non noto (database in outsourcing),Protocolloasp,Dedagroup
L7,AO,Valle D'Aosta,Lavoro,Oracle,Protocollo/Delibere,Engineering
L7,VA,Lombardia,Salute,Postgresql,Protocollo informatico,Dedagroup
L34,TN,Trentino Alto Adige,Bilancio,Microsoft SQL Server,Protocollo informatico,Esakon snc
L34,PC,Emilia Romagna,Salute,Microsoft SQL Server,Protocollo informatico,Esakon snc
L34,VR,Veneto,Salute,Microsoft SQL Server,Protocollo informatico,Esakon snc
L34,VE,Veneto,Salute,Microsoft SQL Server,Protocollo informatico,Esakon snc
L34,UD,Friuli Venezia Giulia,Altro: protocollo, Lotus Notes,Protocollo informatico,Globalcomm srl
L34,UD,Friuli Venezia Giulia,Altro: protocollo, Lotus Notes,Protocollo informatico,Globalcomm srl
L34,UD,Friuli Venezia Giulia,Altro: protocollo, Lotus Notes,Protocollo informatico,Globalcomm srl
L7,BS,Lombardia,Bilancio,Sql,PROVECO,Sviluppo interno
L8,MI,Lombardia,Salute,Oracle,Psweb,Engineering
L8,BO,Emilia Romagna,Bilancio,Oracle,PrWeb,Data processing
L8,MI,Lombardia,Salute,Oracle,PS AURORA WEB,Exprivia
L8,BS,Lombardia,Salute,Oracle,Psiche,Lispa
L8,VA,Lombardia,Salute,Oracle,Psiche,Lispa
L8,MI,Lombardia,Salute,Oracle,Psiche,Lispa
L8,BG,Lombardia,Salute,Oracle,Psiche,LISPA Spa
L8,BG,Lombardia,Salute,Oracle,Psiche,LISPA Spa
L8,MI,Lombardia,Salute,Oracle,Psiche,Lombardia informatica
L8,BG,Lombardia,Salute,Oracle,Psiche,Lombardia informatica
L8,SO,Lombardia,Salute,Oracle,Psiche 2000,Lombardia Integrata Spa
L8,CR,Lombardia,Salute,Oracle,PsicheWeb,Lombardia informatica
L7,VE,Veneto,Salute,Oracle,PSM,Insiel mercato
L7,RO,Veneto,Salute,Oracle,PSM,Insiel mercato
L7,RO,Veneto,Salute,Oracle,Psnet,Insiel mercato
L8,PV,Lombardia,Salute,Oracle,PSWEB - Gestione Pronto Soccorso,Engineering
L7,MI,Lombardia,Salute,Microsoft SQL Server,PUAPAI,Progetti d'Impresa srl
L7,VS,Sardegna,Salute,Oracle,PUA SISaR,Engineering
L7,OR,Sardegna,Salute,Oracle,PUA SISaR,Engineering
L7,OT,Sardegna,Salute,Oracle,PUA SISaR,Engineering
L7,SS,Sardegna,Salute,Oracle,PUA SISaR,Engineering
L7,OG,Sardegna,Salute,Oracle,PUA SISaR,Engineering
L7,CA,Sardegna,Salute,Oracle,PUA SISaR,Engineering
L7,BZ,Trentino Alto Adige,Salute,Oracle,QLICK View,Qlik
L34,VI,Veneto,Controllo di gestione,DBMS QLICKVIEW,"Qlick View, Evolve, Apprendo, Quick Intelligence",Qlick Tech Intarnational
L34,VI,Veneto,Controllo di gestione,DBMS QLICKVIEW,"Qlick View, Evolve, Apprendo, Quick Intelligence",Qlick Tech Intarnational
L34,RE,Emilia Romagna,Controllo di gestione,DBMS QLICKVIEW,"Qlick View, Evolve, Apprendo, Quick Intelligence",Qlick Tech Intarnational
L34,RE,Emilia Romagna,Controllo di gestione,DBMS QLICKVIEW,"Qlick View, Evolve, Apprendo, Quick Intelligence",Qlick Tech Intarnational
L7,LO,Lombardia,Sanità,Microsoft access,Quadrifoglio,Praezision life
L7,VA,Lombardia,Salute,Oracle,Quadrifoglio,Praezision life
L7,CR,Lombardia,Salute,Microsoft access,Quadrifoglio,Praezision Srl - Bodio Lomnago (VA)
L8,CR,Lombardia,Salute,Microsoft SQL Server,Quani,Bim Italia srl
L7,MN,Lombardia,Salute,Microsoft SQL Server,Quani,Bim Italia srl
L7,TO,Piemonte,Salute,Microsoft SQL Server,QUANI SDO,Bim Italia srl
L7,BO,Emilia Romagna,Lavoro,Mysql,Raccolta variabili stipendiali,Ausl di Bologna
L7,LU,Toscana,Salute,Oracle,RADIOL,Esaote
L8,GE,Liguria,Salute,Oracle,RAGES,Csio srl
L8,GE,Liguria,Salute,Oracle,RAGES,Csio srl
L8,GE,Liguria,Lavoro,Oracle,RAGES,Csio srl
L8,GE,Liguria,Salute,Oracle,RAGES,Csio srl
L8,GE,Liguria,Bilancio,Oracle,RAGES,Csio srl
L8,GE,Liguria,Salute,Oracle,RAGES,Csio srl
L8,GE,Liguria,Controllo di gestione,Microsoft SQL Server,RAGES,Csio srl
L7,PG,Umbria,Salute,Microsoft access,Referti,Azienda USL Umbria 1
L7,PG,Umbria,Salute,Microsoft SQL Server,Ramweb,Altavia
L7,TR,Umbria,Salute,Microsoft SQL Server,Ramweb,Altavia
L7,MN,Lombardia,Salute,Microsoft SQL Server,Randagismo,STUDIOSOFT INFORMATICA S.r.l.
L8,CO,Lombardia,Salute,Mysql,RC 1.0 Segnalazioni Cadute e Infortuni,CED Azienda Ospedaliera Sant'Anna
L34,TS,Friuli Venezia Giulia,Infrastrutture,Microsofto SQL server Express,RealGimm,SCAI SPA
L7,BO,Emilia Romagna,Salute,Microsoft SQL Server,Recupero Crediti,VEM SISTEMI
L8,GE,Liguria,Salute,Microsoft SQL Server,REDBERRY,DMS srl
L7,AQ,Abruzzo,Salute,DB2 AS/400,REF2000,ASL 1
L7,TR,Umbria,Salute,Mysql,RefInt,Ylios S.r.l.
L8,GE,Liguria,Salute,Oracle,REFRX,Elco
L8,GE,Liguria,Salute,Oracle,REFRX,Elco
L7,MI,Lombardia,Salute,Mysql,Registro di patologia,ASL Milano 2
L7,LO,Lombardia,Salute,Mysql,Registro mortalità,ASL MI1- Castelli
L7,MI,Lombardia,Salute,Sql,Registro mortalità,ASL Milano
L8,PR,Emilia Romagna,Salute,Mysql,Registro Operatorio,CSAmed
L8,MI,Lombardia,Salute,Microsoft SQL Server,Registro Operatorio,Dedalus
L7,MI,Lombardia,Salute,Sql,Registro Tumori,ASL Milano
L7,MI,Lombardia,Salute,Mysql,Registro Tumori,ASL Milano 1
L7,LO,Lombardia,Salute,Oracle,Registro Tumori,Ist. Tumori Milano
L7,VR,Veneto,Salute,Microsoft access,RegRic,Applicazione Interna
L7,VR,Veneto,Salute,Microsoft access,RegRic,Applicazione Interna
L7,PI,Toscana,Salute,Oracle,Remedes,Engineering
L8,MN,Lombardia,Salute,Oracle,Reparto,Data processing
L34,TN,Trentino Alto Adige,Lavoro,Firebird,REPARTO WEB,AXIOS Informatica S.r.l.
L7,VA,Lombardia,Salute,Microsoft SQL Server,Repertorio Atti,ASL Varese
L7,BS,Lombardia,Salute,Oracle,Repertorio Contratti,Siav
L7,OG,Sardegna,Salute,Microsoft SQL Server,Report Designer,Dedalus
L7,OG,Sardegna,Salute,Microsoft SQL Server,Report Designer,Dedalus
L7,BO,Emilia Romagna,Lavoro,Mysql,Reportistica di controllo dello straordinario pagato rispetto al budget,Ausl di Bologna
L7,CN,Piemonte,Salute,Oracle,ReportMed,Oslo
L7,TR,Umbria,Salute,Oracle,ReportMed,OSLO Olivetti Sanità Lombardia
L8,CR,Lombardia,Salute,Oracle,ReportMed,Oslo srl
L7,PG,Umbria,Trasparenza,Mysql,Repository gare,Città in internet
L34,TN,Trentino Alto Adige,Lavoro,Firebird,RESIDENZIALE WEB,AXIOS Informatica S.r.l.
L8,TO,Piemonte,Salute,Microsoft SQL Server,Rete emergenza 118,Direzione Salute – CSI Piemonte
L7,BO,Emilia Romagna,Lavoro,Mysql,"Retribuzione dirigenziale produttività, premi",Ausl di Bologna
L7,MI,Lombardia,Salute,Oracle,RHM,Medas
L7,PG,Umbria,Salute,Mysql,Riabilitazione Cardiologica,Azienda USL Umbria 1
L7,AQ,Abruzzo,Bilancio,Oracle,Richieste a magazzino,Engineering
L8,BG,Lombardia,Salute,Oracle,Ricette,Dedalus
L34,TV,Veneto,Bilancio,Firebird,RICHIESTE DA REPARTO,Cba informatica
L34,TV,Veneto,Bilancio,Firebird,RICHIESTE DA REPARTO,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,RICHIESTE REPARTO,Cba informatica
L34,TN,Trentino Alto Adige,Bilancio,Firebird,RICHIESTE REPARTO,Cba informatica
L7,AQ,Abruzzo,Salute,DB2 AS/400,RICO_AMB,ASL 1
L7,AQ,Abruzzo,Salute,DB2 AS/400,RICO_DS,ASL 1
L7,AQ,Abruzzo,Salute,DB2 AS/400,RICO_PRO,ASL 1
L7,AQ,Abruzzo,Salute,DB2 AS/400,RICO_RSA,ASL 1
L8,MN,Lombardia,Salute,Oracle,Ricoveri,Data processing
L34,RA,Emilia Romagna,Previdenza e assistenza,Firebird,RID,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,RID,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,RID/MAV,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,RID/MAV,Cba informatica
L34,VI,Veneto,Previdenza e assistenza,Firebird,RID/MAV,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,RID/MAV,Cba informatica
L34,RA,Emilia Romagna,Previdenza e assistenza,Firebird,RID/MAV,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,RID/MAV,Cba informatica
L34,TN,Trentino Alto Adige,Altro: Gestione utenti,Firebird,RID/MAV,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,RID/MAV,Cba informatica
L34,TN,Trentino Alto Adige,Previdenza e assistenza,Firebird,RID RAPPORTO INTERBANCARIO DIRETTO,Cba informatica
L7,PG,Umbria,Salute,Mysql,Rilascio patenti,Micra S.r.l.
L34,RE,Emilia Romagna,Lavoro,Firebird,Rilevazione presenze,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Rilevazione presenze,Cba informatica
L34,VI,Veneto,Altro: rilevazione presenze,Microsoft SQL Server,Rilevazione presenze,24 ore software Spa
L34,VI,Veneto,Lavoro,Firebird,Rilevazione presenze,Cba informatica
L34,TV,Veneto,Lavoro,Firebird,Rilevazione presenze,Cba informatica
L34,PD,Veneto,Lavoro,Firebird,Rilevazione presenze,Cba informatica
L34,UD,Friuli Venezia Giulia,Lavoro,Firebird,Rilevazione presenze,Cba informatica
